station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
SMA,20101228,20,13,96,954.6,3,0,-2.5,-6.3,0.2,90.5
SMA,20101229,27,14,100,955.2,0,0,0.5,-1.1,1.6,95.7
SMA,20101230,13,7,100,955.7,0,0,0.9,0.1,1.7,95.6
SMA,20101231,12,4,100,956.6,0.1,0,0.4,-0.1,1.1,95.2
SMA,20110101,18,1,96,954.3,0,0,0.6,-1,1.9,87.7
SMA,20110102,18,0,92,954.4,0.1,0,-1.1,-4,0,87.8
SMA,20110103,78,0,21,955.6,0,450,-4.2,-6.3,-1.3,83.8
SMA,20110104,25,0,92,951.5,0,0,-4.1,-6.4,-2.5,85
SMA,20110105,74,0,46,947.3,0.2,460,-1.1,-3.8,2.2,71.6
SMA,20110106,28,0,100,943.4,6.6,10,4.5,-1.1,8.3,70.6
SMA,20110107,51,0,79,947,1.4,162,7.5,5.1,11,84.3
SMA,20110108,62,0,54,948.1,1.7,261,8.4,5.9,12.8,77.5
SMA,20110109,20,0,79,948.9,11.5,0,7.5,4.6,10.1,75.7
SMA,20110110,18,0,100,953.2,0.1,0,2.7,1.7,4.5,92.8
SMA,20110111,32,0,96,947.8,3.3,3,3.2,2,4.4,86.9
SMA,20110112,15,0,96,955.4,6.6,0,4.8,3.7,5.9,85.8
SMA,20110113,21,0,96,954.9,2.1,14,9.1,5.3,11.5,83.1
SMA,20110114,30,0,79,955.1,3.1,0,8.9,5.9,10.6,75.6
SMA,20110115,65,0,54,960.9,0,273,6.8,3.5,9.9,80.4
SMA,20110116,85,0,0,961.3,0,480,4.1,1.5,9.1,83.1
SMA,20110117,83,0,21,960.6,0,466,4,0.1,8.5,80.9
SMA,20110118,41,0,58,960.1,0,21,4.3,1.2,7,79.4
SMA,20110119,16,0,92,960.7,6.8,21,1.5,-1.7,4.7,88.1
SMA,20110120,29,0,79,958.5,3.3,2,-1.4,-2.3,-0.4,89.9
SMA,20110121,34,6,83,960.8,0.1,11,-2.7,-3.8,-1.3,79.4
SMA,20110122,28,4,92,959.2,0,6,-4.1,-5.6,-3.1,70.1
SMA,20110123,61,3,46,957.6,0,240,-5.6,-7.6,-3.3,72
SMA,20110124,61,2,88,957.1,0,43,-3.8,-8.1,-1,77.6
SMA,20110125,36,2,100,951,0.2,40,-0.1,-1.5,2.2,76
SMA,20110126,42,2,83,943.6,0,1,1,-1.2,3.6,79.5
SMA,20110127,24,0,100,945.9,0,0,0.2,-0.8,1.5,87.6
SMA,20110128,50,0,96,948.7,0,56,-1,-2.5,1.1,80.9
SMA,20110129,68,0,83,948.3,0,133,-2.1,-3.3,0.3,81.8
SMA,20110130,18,0,100,948.6,0,0,-4.7,-5.6,-3.3,88
SMA,20110131,20,0,100,954.4,0.1,0,-4.8,-5.6,-3.5,87.9
SMA,20110201,13,0,100,958.9,0,0,-4.4,-5.2,-3.5,88.2
SMA,20110202,74,0,71,963.1,0,219,-4.1,-5.3,-1.2,81.2
SMA,20110203,73,0,96,963.3,0.1,126,-1.7,-5.7,1.5,81.7
SMA,20110204,91,0,75,964.4,0,322,3.9,-0.1,9,72.9
SMA,20110205,114,0,38,965,0,466,5.6,2,10.1,69
SMA,20110206,115,0,17,963.4,0,507,4.7,0.1,11.4,65.2
SMA,20110207,123,0,8,958.6,0,537,5.7,0.6,12.7,55.8
SMA,20110208,117,0,8,957,0,536,5.6,1.4,11.5,56
SMA,20110209,114,0,0,956.3,0,494,2.1,-0.5,6.6,84.3
SMA,20110210,121,0,17,956,0,452,3.7,-2.7,10.9,69.3
SMA,20110211,92,0,67,952.7,0,314,7.6,4.2,12.8,48.8
SMA,20110212,118,0,29,950.7,0,512,6.7,2,12.1,56.5
SMA,20110213,107,0,63,946.1,0,369,6.4,3.4,10.8,68
SMA,20110214,122,0,42,942.1,0,504,5.9,2,11.6,69.4
SMA,20110215,63,0,92,937,0.4,12,4.3,2.6,6.1,87.3
SMA,20110216,28,0,100,933.7,0,0,3,1.6,4.5,90.9
SMA,20110217,67,0,79,935.9,0,55,3.6,1.5,6.9,81.9
SMA,20110218,35,0,96,946,0,0,3.5,2.8,5.1,77.3
SMA,20110219,113,0,75,948.2,0.3,271,4.2,2.2,8.2,71.2
SMA,20110220,18,0,100,946.5,11.7,0,1.6,0.1,2.7,91.9
SMA,20110221,18,1,100,947.3,1.3,0,0.9,0,2.1,94.5
SMA,20110222,39,0,100,947.9,0.2,0,-1.2,-4.3,0.1,89.4
SMA,20110223,147,0,13,956.9,0,529,-2.7,-6.6,1.9,77.6
SMA,20110224,50,0,100,959.2,0.9,0,-0.2,-3,1.5,87.4
SMA,20110225,25,0,100,960.9,0.5,0,3.1,1.2,5.1,95
SMA,20110226,48,0,100,952.7,2.5,0,2.8,0.4,5.2,89.3
SMA,20110227,28,0,96,949.5,4.4,0,3.7,2,5,90.5
SMA,20110228,15,0,96,953.5,0.1,0,2.5,1,4.1,86.5
SMA,20110301,62,0,88,957.2,0,70,3.2,0.5,7.1,74.4
SMA,20110302,151,0,42,954.7,0,454,1.9,-0.8,6.6,58.5
SMA,20110303,158,0,25,956.9,0,509,0.2,-2.8,3.7,66.7
SMA,20110304,137,0,17,959.1,0,382,1,-2.6,5.1,77.1
SMA,20110305,66,0,67,956.2,0,157,0.1,-2,4.2,86.7
SMA,20110306,122,0,75,956.9,0,195,0.3,-2.7,6,80
SMA,20110307,180,0,33,960.1,0,547,1.8,-2.2,7.4,51
SMA,20110308,170,0,4,960.2,0,572,4.1,-2,11.8,57.5
SMA,20110309,179,0,33,955.9,0,573,7.4,2,13.1,57.6
SMA,20110310,144,0,75,954.7,0,287,8.7,5.7,13.8,55.8
SMA,20110311,120,0,63,953.9,0,299,7.2,3.8,11.2,65.6
SMA,20110312,133,0,79,944.9,0,292,6.9,0.6,12.3,67.3
SMA,20110313,33,0,100,941,0,0,9.1,7.3,13.7,58.9
SMA,20110314,177,0,67,948.8,0,519,10.6,6.4,15.9,60.9
SMA,20110315,150,0,75,945.8,0,330,9.9,4,16.8,63.9
SMA,20110316,62,0,100,938.1,0.6,8,9.1,7.5,11.1,69.7
SMA,20110317,9,0,100,942.1,3.5,0,7.2,6.2,8,90
SMA,20110318,83,0,96,956.4,2.4,41,6.3,5.3,8.5,77.1
SMA,20110319,41,0,100,959.9,9.3,0,3.3,0.7,5.8,91.8
SMA,20110320,215,0,33,963.5,0,575,3.7,-0.6,9.6,64.2
SMA,20110321,223,0,13,964.4,0,674,4.5,-1,10,53.8
SMA,20110322,215,0,67,966.8,0,648,5.7,-0.1,12.3,56.8
SMA,20110323,224,0,21,968.1,0,677,8.8,1.7,16.2,52.1
SMA,20110324,219,0,33,965.4,0,660,9.8,3.3,16.7,57.9
SMA,20110325,225,0,42,955.7,0,667,12.1,5.4,19.2,53.9
SMA,20110326,166,0,83,950.2,0.2,324,11.7,8.3,15.4,47.4
SMA,20110327,112,0,96,947.2,0,126,9.6,6.8,13,74.9
SMA,20110328,100,0,92,948,0.4,103,9.1,6.9,13.6,81.9
SMA,20110329,232,0,13,949.8,0.4,655,9.8,4.4,16.1,67.7
SMA,20110330,101,0,88,952.6,0,138,9.9,7.4,13.5,72.2
SMA,20110331,105,0,92,957.2,4.3,213,10.5,8.1,14.9,79.7
SMA,20110401,213,0,58,959.5,0,598,13.4,10.1,18.4,68.6
SMA,20110402,252,0,8,953.2,0,713,14.6,7.5,22.5,63.5
SMA,20110403,227,0,54,949.3,6.5,607,16.1,9.7,22.2,56.2
SMA,20110404,86,0,83,957.1,9.4,128,9.2,6.7,14.3,82.2
SMA,20110405,234,0,46,962,0,653,10.8,5.3,16.5,62.1
SMA,20110406,235,0,71,963.4,0,577,14.5,9.5,20.9,55.9
SMA,20110407,258,0,38,960.7,0,673,17,9.5,24.5,57.2
SMA,20110408,249,0,38,957.8,0,616,15.8,11.2,21.5,54.8
SMA,20110409,269,0,4,956.2,0,731,15.3,8.1,22.5,51.1
SMA,20110410,265,0,0,956.2,0,709,14.5,8.4,21.1,44.5
SMA,20110411,257,0,54,956.1,0,652,14.9,7.2,21.9,45.6
SMA,20110412,46,0,88,957.1,0.1,4,9.6,3.8,14.9,68.1
SMA,20110413,230,0,46,957,0,459,6.3,2.4,11.3,57.1
SMA,20110414,215,0,79,950.9,0,412,7.2,3.3,12.4,52.1
SMA,20110415,278,0,8,951.1,0,722,7.5,1.9,13.1,54.9
SMA,20110416,270,0,4,953.9,0,698,8.1,1.2,14.4,56.4
SMA,20110417,283,0,0,955.6,0,752,9.9,2.8,16.8,52.7
SMA,20110418,284,0,13,953.8,0,747,12.1,4.9,19.4,49.1
SMA,20110419,283,0,4,950.2,0,748,13.8,6.4,20.5,48.2
SMA,20110420,282,0,4,950.4,0,744,15.1,8,22.3,48.2
SMA,20110421,272,0,33,950.1,0,726,15.7,9.3,21.9,47.6
SMA,20110422,286,0,4,945.6,0,726,16.5,9.5,23.2,37.8
SMA,20110423,237,0,67,946.4,0,478,16.2,10.3,22,42.6
SMA,20110424,178,0,83,951.1,0.1,312,15,12.3,19.6,65.1
SMA,20110425,293,0,17,950.8,0,768,15.4,9.4,21.8,53.3
SMA,20110426,283,0,25,950.7,0,675,12.7,8.1,18.1,51.6
SMA,20110427,111,0,67,949.4,5.8,175,9.5,6.8,14.2,83.9
SMA,20110428,209,0,79,946.2,2.2,305,10.4,5.4,17.5,81.6
SMA,20110429,147,0,79,942.9,0,168,11.7,7.9,15.5,78.7
SMA,20110430,272,0,54,940.6,0,549,12.4,6.5,18.8,69.6
SMA,20110501,207,0,54,941.9,0,347,12.6,7.5,18.4,69.8
SMA,20110502,276,0,50,940.4,7.8,578,14,7.4,21.2,64.8
SMA,20110503,207,0,67,944.9,0.5,375,9.7,5.1,13.6,74.6
SMA,20110504,316,0,17,952.7,0,740,8.7,1.9,15.3,60.7
SMA,20110505,330,0,17,956,0,812,11.3,3.5,18.8,46.5
SMA,20110506,317,0,17,956,0,783,15.1,5.7,23,47.8
SMA,20110507,299,0,71,954.5,0,739,17.7,10.5,24.9,47.5
SMA,20110508,286,0,17,954.6,0,674,17.7,11.7,24.6,42
SMA,20110509,317,0,50,957,0,816,16.9,9.8,24.4,46.4
SMA,20110510,266,0,75,959.8,0,556,18,10.1,25.2,49.8
SMA,20110511,269,0,58,957.1,12.3,593,17.8,13.5,24.8,64.8
SMA,20110512,106,0,83,954.2,11.3,80,14.5,12.5,18,89.4
SMA,20110513,324,0,50,954.6,0.7,651,15.3,9.8,20.9,64
SMA,20110514,103,0,88,952,16.5,114,12.9,8.8,17.5,84.9
SMA,20110515,174,0,63,957.3,6.5,264,8.2,5.9,12.8,84
SMA,20110516,189,0,63,960.7,0,249,10.2,6.3,14.9,72.5
SMA,20110517,233,0,88,957.9,0,184,13.7,8.9,19.6,66.1
SMA,20110518,341,0,25,953.2,0.5,760,16.7,8.8,23.7,55.1
SMA,20110519,314,0,42,952.8,0,601,18.2,13.4,24.9,57.5
SMA,20110520,342,0,29,954.8,0,779,18.2,12.8,24.2,58.5
SMA,20110521,332,0,42,955.2,0,788,18.3,12,25.2,59.4
SMA,20110522,249,0,58,955.2,3,450,18.2,13.4,24,69
SMA,20110523,282,0,71,959.5,0,549,18.2,14.9,22.6,62.2
SMA,20110524,334,0,42,958.9,0,779,19.2,12.9,25.8,57.3
SMA,20110525,347,0,8,958.2,0,835,17.5,11.8,23.4,51
SMA,20110526,259,0,42,951.3,3.2,457,19.5,12.8,27.6,61.6
SMA,20110527,54,0,92,952.8,6.2,43,10.5,8.4,12.9,89.1
SMA,20110528,272,0,50,953.3,0,465,12.6,7.8,18.1,65.1
SMA,20110529,346,0,38,953.4,0,819,16.8,9.9,23.9,54.3
SMA,20110530,343,0,13,950.5,0,840,20.6,12.7,27.5,51.6
SMA,20110531,113,0,88,951.7,21,79,15,7.7,20.6,76.1
SMA,20110601,55,0,100,957.5,1,0,9.3,7.4,11,90.7
SMA,20110602,66,0,100,959.1,0,0,13.5,9.6,17.6,82.7
SMA,20110603,155,0,88,956.7,0,56,16.3,12.8,21.4,77
SMA,20110604,233,0,54,950.5,0,358,18.4,13.3,24.1,76.9
SMA,20110605,285,0,67,945.5,0,584,19,14,25.6,66.1
SMA,20110606,265,0,67,943.4,0,399,17.5,14.5,21.5,69.7
SMA,20110607,223,0,54,941.5,0,367,17.8,12.4,23.1,67
SMA,20110608,80,0,100,945,5.2,0,13.6,10.8,15.4,83.1
SMA,20110609,94,0,100,951.7,1.4,0,11.4,9.6,13.8,82.5
SMA,20110610,260,0,42,951.2,2.2,356,14.8,9.2,20,65.1
SMA,20110611,77,0,100,953.5,0.4,0,12.3,9.9,14.1,82.3
SMA,20110612,283,0,67,953.4,1.7,562,15.2,8.8,21.4,65
SMA,20110613,198,0,88,953.8,3.5,123,15.6,12.1,19.3,76.6
SMA,20110614,240,0,67,954.7,0,391,18.1,14.5,22.8,70.5
SMA,20110615,318,0,38,954,0,662,20,13.5,26.3,65.3
SMA,20110616,270,0,83,952.2,0.8,525,19.3,14.8,26.9,70.6
SMA,20110617,273,0,75,949.7,13.9,443,18,14.3,24.4,73.6
SMA,20110618,112,0,92,947.6,11.2,128,13.5,10.4,17.2,82.1
SMA,20110619,271,0,83,952.5,0.3,412,13.6,10.9,17.8,61.4
SMA,20110620,265,0,83,953.6,0,321,17.5,12.8,22.1,58
SMA,20110621,298,0,63,953.5,0.5,544,20.6,14.5,28.5,65.3
SMA,20110622,146,0,88,952.5,10.2,166,18.4,15.1,26.4,79.7
SMA,20110623,100,0,88,955.1,0.4,91,14.8,13.2,17.6,80.8
SMA,20110624,178,0,79,958.6,0.5,187,14.6,11.6,17.9,64.4
SMA,20110625,226,0,75,961.5,0,173,16.1,10.7,20.4,60.1
SMA,20110626,364,0,21,959,0,867,21.1,13.8,28.6,58.5
SMA,20110627,351,0,13,955.1,0,796,24,15.7,31.4,54.1
SMA,20110628,329,0,25,952.1,0,761,25,19,32.2,54.4
SMA,20110629,148,0,88,952.7,25.3,70,19.9,15.3,22.8,79.4
SMA,20110630,154,0,83,956.7,0,134,15.2,13.2,18.9,80.2
SMA,20110701,267,0,63,956,0,389,15,11.5,20.6,60.6
SMA,20110702,297,0,21,951.5,0,579,14.4,8.7,19.7,56.9
SMA,20110703,350,0,21,949.8,0,753,16.3,9.2,22.9,49.2
SMA,20110704,358,0,38,949.7,0,845,19.1,11.1,26.7,48.7
SMA,20110705,349,0,13,949.7,0,834,21,14.3,27.4,48.6
SMA,20110706,296,0,42,948,0,643,21.1,16.6,26.3,54.6
SMA,20110707,269,0,75,946.9,53.9,462,18.7,14.8,26.1,74.7
SMA,20110708,282,0,42,950.5,1,485,17.7,13,23,78.9
SMA,20110709,209,0,71,953.6,12.2,247,19.2,15.9,25.2,82.8
SMA,20110710,217,0,67,954.1,2.6,338,18.5,15.9,22.8,86.5
SMA,20110711,324,0,38,954,0,715,20,14.3,25.9,69.8
SMA,20110712,291,0,42,948.4,29.7,549,22.9,15.2,30.8,69.7
SMA,20110713,65,0,100,947.3,20.1,6,16.3,12.9,19.5,95.4
SMA,20110714,174,0,79,954.3,0,172,14.2,11.7,17.6,72.1
SMA,20110715,238,0,63,955.8,0,517,15.3,11.1,19.4,61.5
SMA,20110716,338,0,54,948.4,0,757,18,10,24.5,62
SMA,20110717,65,0,92,942.9,13.3,45,14.6,11.5,19.2,85.3
SMA,20110718,244,0,67,944.2,0,322,15.1,11.7,20.1,66.5
SMA,20110719,160,0,92,941.7,12.4,158,14.2,11.4,20.1,79.4
SMA,20110720,87,0,79,946.7,0.4,52,13,10.4,16.4,80.6
SMA,20110721,142,0,83,946.7,13.3,142,13.4,10.7,17.1,89.8
SMA,20110722,124,0,92,947.4,18.6,75,14.1,12.1,18.3,92.7
SMA,20110723,163,0,88,947.3,12.4,177,13.7,9.8,18.5,81.8
SMA,20110724,183,0,79,949.1,1,226,11.7,8.6,16,76.1
SMA,20110725,275,0,63,947,0,571,14.3,10.1,19.5,67.6
SMA,20110726,232,0,83,948.4,0.8,366,16,10.9,21.7,69.6
SMA,20110727,176,0,88,952.3,3.1,161,16.6,13.6,21.8,82.7
SMA,20110728,197,0,83,954,2.5,232,16.3,13.9,20.4,82.2
SMA,20110729,180,0,71,953.7,1.5,179,16.6,13.9,21.9,83.6
SMA,20110730,183,0,83,952.2,0,163,16.4,13.4,20.6,77.5
SMA,20110731,244,0,58,951,0,440,16.3,11.7,21.4,69.5
SMA,20110801,260,0,38,951,0,495,16.2,10.8,22.3,77.2
SMA,20110802,314,0,21,952,0,790,20.2,12.9,27.2,67.4
SMA,20110803,98,0,92,953.7,7.5,58,18.6,16.6,21.5,87.8
SMA,20110804,248,0,58,953.3,3.1,431,20.5,16.7,25.3,75.5
SMA,20110805,191,0,83,951.2,18.7,192,19.6,16.9,24.2,84
SMA,20110806,209,0,88,945.5,3.8,335,19.9,16,25.2,85.1
SMA,20110807,91,0,88,945.7,11.7,43,16.7,14.2,20.7,89.2
SMA,20110808,193,0,54,949.3,3.6,277,15.4,11.7,21.4,77.5
SMA,20110809,181,0,88,957.2,2,242,14.3,10.9,18.7,73.3
SMA,20110810,264,0,46,960.1,0,573,14.3,10.5,19.4,69.8
SMA,20110811,288,0,38,954.3,0,650,17.2,10.3,24.1,66.4
SMA,20110812,279,0,67,950.8,1.3,594,19.5,14.5,25.7,60.4
SMA,20110813,273,0,67,949,0,671,19.3,15,24.4,75.2
SMA,20110814,207,0,58,947.2,14.1,380,20.1,15.8,26.8,75.5
SMA,20110815,121,0,88,952.1,16.7,79,17.7,15.9,20.7,92.2
SMA,20110816,226,0,38,954.4,0,467,18.9,14.6,24.6,78.8
SMA,20110817,286,0,8,952.3,0.1,771,20.8,14.1,27.4,72.8
SMA,20110818,211,0,63,951.9,0,445,23,18.4,27.6,71.5
SMA,20110819,280,0,21,955,0,750,23.6,19.3,29.3,67.5
SMA,20110820,276,0,8,956.6,0,762,23.5,18.3,29.8,72.2
SMA,20110821,269,0,17,955.3,0,730,24.4,18.9,30.8,65.6
SMA,20110822,269,0,4,953.4,0,733,25.4,19.2,32.7,60.4
SMA,20110823,266,0,21,952.1,0,733,25.4,19.6,32.1,56.6
SMA,20110824,234,0,21,952.6,13.2,559,22.9,16.5,31.2,67.9
SMA,20110825,229,0,33,950.4,0,427,20.7,15.8,26.8,82.4
SMA,20110826,268,0,33,945.3,12.9,681,21.4,12.5,32.1,69.8
SMA,20110827,141,0,75,953.8,0.1,198,12.8,9.5,17.5,81.2
SMA,20110828,278,0,13,955.4,0,750,15.2,10.3,21.1,68.3
SMA,20110829,208,0,63,953,0,456,15.7,11.6,20.1,67.5
SMA,20110830,237,0,25,950.7,0,633,15.9,11.6,21.2,65.8
SMA,20110831,251,0,33,948.9,5,617,17,10.1,23.8,68.1
SMA,20110901,163,0,83,950.4,2,248,18.1,14.2,23.4,80.2
SMA,20110902,186,0,50,950.8,0.2,378,20.3,16.2,26.1,76.5
SMA,20110903,226,0,67,949.3,6.8,590,21.2,16.1,28,77.1
SMA,20110904,74,0,96,949.2,24.6,12,18.4,16.8,21.3,94.5
SMA,20110905,79,0,75,955.1,1.1,79,15.5,12.4,17.5,84.1
SMA,20110906,250,0,42,958,0,683,16.1,11.2,21.2,73.3
SMA,20110907,169,0,88,953.2,0,263,17.9,15.5,20.8,59.3
SMA,20110908,155,0,88,951.6,0,182,16.9,13.3,22.8,67.2
SMA,20110909,207,0,46,951.3,0,507,19.5,16,24.6,73.3
SMA,20110910,238,0,13,950.1,0,696,20.9,15.1,27.9,75.3
SMA,20110911,195,0,71,950.4,2.7,510,20.2,15.3,27.3,74.9
SMA,20110912,234,0,33,953.9,0,612,18.2,14.6,23.6,67
SMA,20110913,230,0,13,953.2,7.7,641,19.2,14.1,24.5,71.1
SMA,20110914,96,0,88,954.7,1.5,94,15.2,11.8,18,87.7
SMA,20110915,206,0,46,955.1,0,550,15,11.3,20.1,78.4
SMA,20110916,212,0,46,953.3,6.7,571,16.6,10.7,23.8,81.5
SMA,20110917,131,0,58,950.2,9.2,262,17.6,15,21.3,88.1
SMA,20110918,26,0,92,945.7,6.1,7,10.7,8.6,15.2,87.5
SMA,20110919,48,0,92,950.4,5.5,0,9.8,8,11.6,87.1
SMA,20110920,223,0,38,958.7,0.1,622,11.9,8.7,16.7,81
SMA,20110921,199,0,25,956.5,0,532,12.9,7.6,19.6,80.6
SMA,20110922,191,0,63,955.8,0,547,14.4,10.9,19.8,81.2
SMA,20110923,162,0,42,953.4,0,401,14.1,10.7,19.8,82.9
SMA,20110924,189,0,38,952.2,0,482,15.2,9.8,21.5,82.9
SMA,20110925,154,0,50,955.8,0,526,16.4,12.6,21.7,82.8
SMA,20110926,195,0,13,960.1,0,651,16.1,11.8,22.4,79.9
SMA,20110927,190,0,25,963,0,606,16.8,12.2,22.7,79.2
SMA,20110928,173,0,4,962.2,0,451,16.4,12.4,22.5,78.8
SMA,20110929,127,0,58,962,0,252,14.3,11.8,17.7,90.7
SMA,20110930,121,0,67,961.5,0,270,15.1,12.6,18.7,89.6
SMA,20111001,131,0,38,961.5,0.1,327,14.8,11.8,20.5,91.1
SMA,20111002,127,0,33,960.7,0,328,14.7,11.8,20.1,91.8
SMA,20111003,163,0,33,959.6,0.1,463,15.9,11.9,21.9,85.6
SMA,20111004,173,0,4,959.8,0,509,16.1,11.7,21.9,78.8
SMA,20111005,134,0,54,959.1,0,298,15.4,12.5,20,77.8
SMA,20111006,145,0,46,952.2,10.1,404,15.3,9.1,20.9,75.3
SMA,20111007,70,0,83,951.9,5.9,82,7.7,5.5,9.8,81.7
SMA,20111008,32,0,100,953.1,18.2,3,6.4,5.1,7.6,91.6
SMA,20111009,127,0,83,957.2,15.4,259,7.7,5.4,10.8,88.6
SMA,20111010,48,0,92,958.7,5.4,53,11.7,8,15.4,96.4
SMA,20111011,147,0,42,959.2,0,436,14.4,11.8,19.5,84
SMA,20111012,73,0,96,958.3,0,46,12.4,11.4,14.4,77.4
SMA,20111013,74,0,92,960.3,1.2,72,11.4,8,14.7,88.1
SMA,20111014,158,0,38,961.6,0,510,8.6,5.2,12.9,72.4
SMA,20111015,53,0,96,961,0,0,5.1,2.9,6.7,87.4
SMA,20111016,36,0,100,960.2,0,0,7.1,4.7,9.4,95.2
SMA,20111017,104,0,58,958.6,0,253,9.4,7.7,13.1,88.2
SMA,20111018,147,0,21,952.9,0,577,11.2,6.5,16.7,76.2
SMA,20111019,12,0,96,952.6,16.3,0,7.3,1.8,13.7,86.4
SMA,20111020,78,0,67,959.5,1.7,155,4.5,1.6,8.2,89.7
SMA,20111021,128,0,38,959.5,0,331,3.7,0.6,8.7,84.8
SMA,20111022,90,0,38,956.7,0,270,2.7,-0.7,7.7,90.8
SMA,20111023,110,0,33,952.3,0,333,3.7,1.2,8.2,92.7
SMA,20111024,132,0,38,943.6,0,447,7,1.9,12,81.1
SMA,20111025,44,0,88,940,0,1,8.2,6.4,10.9,80.3
SMA,20111026,91,0,46,949.7,0,271,9.5,5.7,13.4,80.2
SMA,20111027,95,0,83,950.9,0,211,7.6,5.1,11.5,89
SMA,20111028,112,0,63,958.7,0,428,7.6,3.8,13.7,88
SMA,20111029,88,0,79,959.7,0,239,8.1,4.3,13.6,91.1
SMA,20111030,85,0,79,957.9,0,232,10.1,7.2,14.6,87.9
SMA,20111031,24,0,100,954.6,0.1,0,7.8,5.9,9,97.5
SMA,20111101,53,0,92,953.2,0,112,8,6.1,10.5,96.1
SMA,20111102,94,0,58,950.4,0,292,7.6,5.5,11,95
SMA,20111103,51,0,92,943.1,0,4,7.7,4.9,10.1,92.6
SMA,20111104,36,0,83,940.3,0,2,9.9,7.9,12.6,81.4
SMA,20111105,37,0,83,940.8,0,87,12,8.8,15.6,75.3
SMA,20111106,69,0,58,944.2,0,252,10.9,7.1,15.9,82.5
SMA,20111107,20,0,92,949.5,0,0,9.1,7.7,10.7,94.7
SMA,20111108,23,0,100,951.6,0,0,7.9,6.7,9.2,93.4
SMA,20111109,77,0,38,955.3,0,286,7.3,3,11.2,89.7
SMA,20111110,17,0,100,955.5,0.1,0,4.6,2.6,6.1,98.8
SMA,20111111,16,0,100,957,0,0,4.8,3.9,5.6,93
SMA,20111112,88,0,29,964,0,378,6.1,3.4,10.6,87.3
SMA,20111113,23,0,100,964.5,0,0,5.4,4.5,7,91.7
SMA,20111114,38,0,100,959.4,0,0,3.9,2.6,5.6,88.6
SMA,20111115,20,0,100,954.3,0,0,2,0.7,3,91
SMA,20111116,75,0,38,955,0,303,2.3,0.4,6.1,86.8
SMA,20111117,89,0,38,958.7,0,429,4.1,0,10.4,81.3
SMA,20111118,90,0,4,957.9,0,477,3.3,0.3,8.1,86.6
SMA,20111119,81,0,38,955.9,0,377,1.1,-1.5,5.4,93.7
SMA,20111120,57,0,71,955.7,0,87,2.4,-0.2,6.3,92.7
SMA,20111121,78,0,42,952.9,0,371,3.3,-0.7,9,88.1
SMA,20111122,63,0,50,953.4,0,169,2,-1.2,5.5,95.6
SMA,20111123,17,0,100,959.8,0,0,0.7,0,2.3,99.8
SMA,20111124,12,0,100,965.2,0,0,0,-0.4,0.6,98.4
SMA,20111125,55,0,46,963.9,0,219,1.6,-0.4,4.7,92.1
SMA,20111126,42,0,75,965.7,0,57,3,0.4,6.8,94.4
SMA,20111127,71,0,46,961.7,0,324,3.6,-0.4,9,86.6
SMA,20111128,58,0,75,960.1,0,252,4.8,2.7,8.3,87.6
SMA,20111129,51,0,58,957.1,0,92,4.9,1.8,8.7,85.6
SMA,20111130,50,0,58,961.1,0,143,8.2,4.4,11.5,79.7
SMA,20111201,61,0,67,956.4,0,298,6.2,2.6,10.2,85.1
SMA,20111202,58,0,83,950.7,7.8,202,8.2,5,13.5,72.6
SMA,20111203,34,0,96,951.3,2.7,9,6.1,4.8,7.8,82.2
SMA,20111204,31,0,96,944.3,7.7,0,9.2,5.1,11.7,76.3
SMA,20111205,31,0,83,944.5,3.3,81,5,2.5,10.6,79.3
SMA,20111206,19,0,100,948,11.2,0,3.5,1.2,5,83.3
SMA,20111207,14,0,100,948.9,9,0,5.5,3,7.6,82.6
SMA,20111208,48,0,54,958.3,0,173,5,2.9,6.6,72.9
SMA,20111209,46,0,92,950.9,0.7,71,9,5.5,11.2,64.3
SMA,20111210,19,0,88,950.2,3.2,0,7.6,4.7,10.1,84.5
SMA,20111211,17,0,100,950.9,0,0,4.5,3.2,5.9,96.7
SMA,20111212,10,0,88,948.7,8.2,0,3.9,2.1,6.3,89.9
SMA,20111213,26,0,100,946.9,2,12,4.1,0.3,7.3,77.1
SMA,20111214,24,0,88,945.3,9.2,35,6.4,3.9,9,79.5
SMA,20111215,15,0,83,947,6.9,0,4.5,2.8,6.4,76.6
SMA,20111216,6,0,92,930.1,15.4,0,5.1,1.1,8.4,85
SMA,20111217,16,2,96,940.7,4,10,1.1,-0.4,2.2,86.9
SMA,20111218,28,5,92,947.2,2.7,24,0.1,-1,1.3,89.7
SMA,20111219,20,6,92,953.1,1.3,27,-1.7,-3.5,-0.5,86.7
SMA,20111220,7,6,100,948.8,9.7,0,-1.1,-3.6,1.3,92.4
SMA,20111221,11,13,96,954.4,7.3,0,1,0.1,1.7,92.1
SMA,20111222,3,8,100,959,32.3,0,3.5,0.7,6.1,99.2
SMA,20111223,13,0,100,958.3,4.6,0,5,4.2,5.9,97.7
SMA,20111224,11,0,96,961.3,0.2,0,3,0,6.3,84.6
SMA,20111225,63,0,63,969.7,0,310,1.1,-1.2,3.8,80.1
SMA,20111226,68,0,13,971.1,0,451,0.9,-1.7,5,80.8
SMA,20111227,38,0,67,969.1,0,48,-0.8,-1.9,1,98.2
SMA,20111228,42,0,71,963.1,0.2,94,-0.4,-2.5,3,97.1
